"75","75","Walking, stumbling on these shadowfeet
towards home, a land that i've never seen
I am changing; less and less asleep
made of different stuff than when i began
And I've sensed it all along
fast approaching is the day

[CHORUS:]
when the world has fallen out from under me 
I'll be found in you, still standing
When the sky rolls up and the mountains fall on their knees
when time and space are through
I'll be found in you

There's distraction buzzing in my head
saying in the shadows it's easier to stay
but I've heard rumours of true reality
whispers of a well-lit way

[CHORUS]  

You make all things new  

[CHORUS]  

[CHORUS 2:]
When the world has fallen out from under me
I'll be found in you, still standing
Every fear and accusation under my feet
when time and space are through
I'll be found in you"
"78","78",NULL
"79","79",NULL
"80","80",NULL
"81","81","Amazing grace, how sweet the sound
That saved a wretch like me
And I once was lost but now I'm found
Was blind but now I see so clearly

Hallelujah, grace like rain falls down on me
Hallelujah, and all my stains are washed away
They're washed away

'Twas grace that taught my heart to fear
And grace my fears relieved
How precious did that grace appear
The hour I first believed

And hallelujah, grace like rain falls down on me
And hallelujah, all my stains are washed away, they're washed away

When we've been there ten thousand years
Bright shining as the sun
We've no less days to sing Your praise
Than when we first begun

And hallelujah, grace like rain falls down on me
And hallelujah, all my stains are washed away

And hallelujah, grace like rain falls down on me
And hallelujah, all my stains are washed away, they're washed away
And hallelujah
And hallelujah
And hallelujah

And hallelujah, all my stains are washed away, they're washed away
"
"82","82",NULL
"83","83",NULL
"84","84",NULL
"85","85",NULL
"86","86",NULL
"87","87","Have you been walking on a surface that's uncertain?
Have you helped yourself to everything that's empty? yeah!
You can't live this way too long.
There's more than this, more than this.
Have you been standing on your own feet too long?
Have you been looking for a place where you belong?
You can rest, you will find rest.
You can rest, you will find rest.

[Chorus]
Let this old life crumble, let it fade.
Let this new life offered be your saving grace.
Let this old life crumble, let it fade, let it fade.

Have you been holding on to what this world has offered?
Have you been giving in to all these masquerades?
It will be gone, forever gone.
It will be gone, it will be gone

[Chorus]

Let it fade.

Are you carrying the weight too much?, are you running from the call?
Let it fade, Oh yeah.

You can rest, you will find rest.
You can rest you will find rest.

[Chorus]

Let this old life crumble, let it fade.
Have you been standing on your own feet too long?
Have you been looking for a place where you belong?"
"88","88",NULL
"89","89",NULL
"90","90",NULL
"91","91","Nothing can separate
Even if I ran away
Your love never fails

I know I still make mistakes
But You have new mercies for me everyday
Your love never fails

Chorus:
You stay the same through the ages
Your love never changes
There may be pain in the night but joy comes in the morning

And when the oceans rage
I don't have to be afraid
Because I know that You love me
Your love never fails

Verse 2:
The wind is strong and the water's deep
But I'm not alone here in these open seas
Cause Your love never fails

The chasm is far too wide
I never thought I'd reach the other side
But Your love never fails

Bridge:
You make all things work together for my good

"
"92","92",NULL
"93","93",NULL
"94","94",NULL
"95","95",NULL
"96","96",NULL
"97","97",NULL
"98","98",NULL
"100","100",NULL
"102","102","""Starry Night""

From the birds that sing
In the tallest trees
To the human life
Of you and me

From the desert sands
To the place we stand
He's God of all
He is everything

I'm giving my life to the only One
Who makes the moon reflect the sun
Every starry night
That was His design

I'm giving my life to the only Son
Who was and is and yet to come
Let the praises ring
'Cause He is everything
'Cause He is everything

From the autumn leaves
That will ride the breeze
To the faith it takes
To pray and see

From the painted sky
To my plank filled eye
He's God of all
He is everything, whoa

I'm giving my life to the only One
Who makes the moon reflect the sun
Every starry night
That was His design

I'm giving my life to the only Son
Who was and is and yet to come
Let the praises ring
'Cause He is everything
Everything

Hallelujah, hallelujah
I believe, oh, oh
Hallelujah, hallelujah
I believe

I'm giving my life to the only One
Who makes the moon reflect the sun
On that starry night
He changed my life

I'm giving it all to the only Son
Who gave me hope when I had none
So let the praises ring

I'm giving my life to the only One
Who makes the moon reflect the sun
Every starry night
It was His design

I'm giving my life to the only Son
Who was and is and yet to come
Every angel sings
That He is heavenly

So let the praises ring
'Cause He is everything"
"103","103",NULL
"104","104",NULL
"105","105",NULL
"106","106",NULL
"107","107",NULL
"108","108",NULL
"109","109",NULL
"110","110","My hands are searching for you
My arms are outstretched towards you
I feel you on my fingertips
My tongue dances behind my lips for you

This fire rising through my being
Burning I'm not used to seeing you

I'm alive, I'm alive

I can feel you all around me
Thickening the air I'm breathing
Holding on to what I'm feeling
Savoring this heart that's healing

My hands float up above me
And you whisper you love me
And I begin to fade
Into our secret place

The music makes me sway
The angels singing say we are alone with you
I am alone and they are too with you

I'm alive
I'm alive

I can feel you all around me
Thickening the air I'm breathing
Holding on to what I'm feeling
Savoring this heart that's healing

So I cry
(Holy)
The light is white
(Holy)
And I see you

I'm alive
I'm alive
I'm alive

And I can feel you all around me
Thickening the air I'm breathing
Holding on to what I'm feeling
Savoring this heart that's healing

Take my hand
I give it to you
Now you own me
All I am
You said you would never leave me
I believe you
I believe

I can feel you all around me
Thickening the air I'm breathing
Holding on to what I'm feeling
Savoring this heart that's healed"
